hostname,Condor_Version,Condor_Build_ID,cpu_frequency,cpu_model,CpuCacheSize,DetectedCpus,DetectedMemory,Disk,eth_link_speed,glibc_version,has_afs,has_avx,has_scratch365,has_singularity,has_sse4_1,has_sse4_2,has_ssse3,has_vast,HasFileTransfer,HasJICLocalConfig,HasJobDeferral,HasMPI,HasTDP,HasTransferInputRemaps,HasVM,JavaMFlops,JobPreemptions,JobRankPreemptions,KFlops,Mips,OpSysLongName,has_avx2
d8civy029.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,447576460,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1711.183105,0,0,1671410,24949,Red Hat Enterprise Linux release 8.9 (Ootpa),
qa-2080ti-007.crc.nd.edu,8.8.14,550418,2.10GHz,Intel(R) Xeon(R) Silver 4116 CPU,16896,48,94770,175561044,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1492.412354,0,0,1665327,24928,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas091.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,1913953224,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1866.596069,0,0,1753483,26146,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas471.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1885009836,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1854.721313,0,0,1734784,25813,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy018.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,422717675,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1734.544678,0,0,1704642,25290,Red Hat Enterprise Linux release 8.9 (Ootpa),
d8civy061.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,451657064,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1733.108276,0,0,1674112,25097,Red Hat Enterprise Linux release 8.9 (Ootpa),
disc24.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU           E5620,12288,8,31998,1872022804,1000Mb/s,glibc-2.17-326.el7_9.x86_64,true,,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1154.702759,0,0,1660361,15724,Red Hat Enterprise Linux Server release 7.9 (Maipo),
d32cepyc160.crc.nd.edu,8.8.14,550418,unknown,,512,64,256876,874845432,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3107.389648,0,0,5420348,30589,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc088.crc.nd.edu,8.8.14,550418,unknown,,512,64,256875,888542664,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3064.438477,0,0,5457853,29767,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-1080ti-005.crc.nd.edu,8.8.14,550418,2.20GHz,Intel(R) Xeon(R) CPU E5-2650 v4,30720,24,128260,912947664,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1774.976929,0,0,1724757,23727,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas028.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,952527092,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1866.307251,0,0,1690240,26172,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy042.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,447212332,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1732.146729,0,0,1659707,25106,Red Hat Enterprise Linux release 8.9 (Ootpa),
d32cepyc066.crc.nd.edu,8.8.14,550418,unknown,,512,64,257123,427607912,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2430.942139,0,0,4341181,23811,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas034.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,951017168,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1878.313599,0,0,1708947,25791,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy078.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,436271599,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1737.56604,0,0,1698510,25259,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas207.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1352527192,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1855.655518,1,0,1725631,26422,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy153.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,63845,452115808,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1734.594849,0,0,1715521,25270,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas349.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1348589364,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1799.025146,2,0,1716270,25890,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas535.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,1884753200,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1879.012817,0,0,1746956,26027,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy011.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,449698364,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1733.019897,0,0,1663831,25115,Red Hat Enterprise Linux release 8.9 (Ootpa),
cclws23.cse.nd.edu,8.8.14,550418,unknown,,30720,24,31579,93255800,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,false,true,true,true,true,,"file,ftp,http,data,https",true,true,true,true,true,false,4243.911133,0,0,2510920,49239,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas078.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,937807088,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1876.66687,0,0,1708419,26193,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-1080ti-006.crc.nd.edu,8.8.14,550418,2.20GHz,Intel(R) Xeon(R) CPU E5-2650 v4,30720,24,128260,909743772,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1797.230957,0,0,1655050,23711,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc084.crc.nd.edu,8.8.14,550418,unknown,,512,64,256875,885176932,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3074.233643,0,0,5468185,30608,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc259.crc.nd.edu,8.8.14,550418,unknown,,512,64,2051114,841473564,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3095.366943,1,0,5439770,30696,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy147.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,128357,448633343,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1736.05896,0,0,1729566,25332,Red Hat Enterprise Linux release 8.9 (Ootpa),
d32cepyc041.crc.nd.edu,8.8.14,550418,unknown,,512,64,256867,434478024,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2494.770996,0,0,4470432,24387,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas321.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1341334796,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1869.771973,0,0,1720110,26398,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc117.crc.nd.edu,8.8.14,550418,unknown,,512,64,256876,883710204,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3055.342773,0,0,5443597,30617,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas542.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,1880138188,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1878.047485,0,0,1735463,26176,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-v100-008.crc.nd.edu,8.8.14,550418,2.70GHz,Intel(R) Xeon(R) Gold 6226 CPU,19712,24,192571,417619077,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1939.114258,0,0,1834399,29810,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc261.crc.nd.edu,8.8.14,550418,unknown,,512,64,2051114,801584428,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3048.585449,0,0,5412935,29634,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-a40-003.crc.nd.edu,8.8.14,550418,2.90GHz,Intel(R) Xeon(R) Gold 6326 CPU,24576,32,256860,1789489132,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2364.021973,2,0,1885895,30555,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy050.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,449122256,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1746.500854,0,0,1664887,24915,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas067.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,946313928,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1851.936768,0,0,1714682,26238,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-a10-001.crc.nd.edu,8.8.14,550418,2.90GHz,Intel(R) Xeon(R) Gold 6326 CPU,24576,32,256861,401872944,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2347.867188,0,0,1891467,30229,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas027.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,951473188,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1874.66687,0,0,1759527,25251,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas089.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,944016108,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1878.258545,0,0,1738593,24962,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas330.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1333925008,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1872.39624,0,0,1756530,26301,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas041.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,944784836,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1873.589722,0,0,1694262,26318,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy004.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,444685142,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1734.529175,0,0,1712628,25270,Red Hat Enterprise Linux release 8.9 (Ootpa),
d32cepyc254.crc.nd.edu,8.8.14,550418,unknown,,512,64,2051114,838898584,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3052.528076,0,0,5412660,39061,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy089.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,448336228,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1740.063354,0,0,1668320,25186,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas538.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,1882009476,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1871.52124,0,0,1742252,25341,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas055.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,71235,951881864,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1865.329834,0,0,1708217,26042,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc131.crc.nd.edu,8.8.14,550418,unknown,,512,64,256876,876711852,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3102.399414,2,0,5420662,29837,Red Hat Enterprise Linux release 8.9 (Ootpa),true
camd03.crc.nd.edu,8.8.14,550418,2.20GHz,Intel(R) Xeon(R) CPU E5-2660 0,20480,16,63853,436342644,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1474.468018,0,0,1615709,21862,Red Hat Enterprise Linux release 8.9 (Ootpa),
d8civy053.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,459182560,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1744.651245,1,0,1667246,25087,Red Hat Enterprise Linux release 8.9 (Ootpa),
d8civy099.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,446736436,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1730.681396,0,0,1681709,25129,Red Hat Enterprise Linux release 8.9 (Ootpa),
d32cepyc112.crc.nd.edu,8.8.14,550418,unknown,,512,64,256876,878483728,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3100.820312,0,0,5392196,29783,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas095.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,945786468,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1874.240601,0,0,1703676,26152,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy091.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,453065968,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1741.044434,0,0,1668194,18058,Red Hat Enterprise Linux release 8.9 (Ootpa),
qa-v100-004.crc.nd.edu,8.8.14,550418,2.70GHz,Intel(R) Xeon(R) Gold 6226 CPU,19712,24,192571,420254865,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1827.053345,0,0,1800779,30705,Red Hat Enterprise Linux release 8.9 (Ootpa),true
sa-rtx6ka-001.crc.nd.edu,8.8.14,550418,2.30GHz,Intel(R) Xeon(R) Silver 4316 CPU,30720,40,257059,876332240,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2299.62915,1,0,1866107,29759,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy088.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,442762105,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1746.067871,0,0,1684128,25218,Red Hat Enterprise Linux release 8.9 (Ootpa),
d32cepyc180.crc.nd.edu,8.8.14,550418,unknown,,512,64,256876,879154024,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3070.922607,0,0,5426437,38951,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy111.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,451389656,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1714.029175,0,0,1675391,25314,Red Hat Enterprise Linux release 8.9 (Ootpa),
d32cepyc116.crc.nd.edu,8.8.14,550418,unknown,,512,64,256875,910548628,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3050.757812,0,0,5416236,29779,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy023.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,446306368,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1748.456299,0,0,1671356,25162,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas098.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,947582424,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1877.227783,0,0,1717814,26390,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-rtx6k-041.crc.nd.edu,8.8.14,550418,2.70GHz,Intel(R) Xeon(R) Gold 6226 CPU,19712,24,192571,451859832,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1656.974121,0,0,1744722,32628,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-titanx-010.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU E5-2630 v3,20480,16,63750,909162248,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1900.229004,0,0,1737331,25527,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy081.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,444367220,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1744.38562,0,0,1669274,25066,Red Hat Enterprise Linux release 8.9 (Ootpa),
qa-2080ti-009.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU E5-2630 v3,20480,16,64002,915671244,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1890.343506,0,0,1735063,25585,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy035.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,453322160,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1734.52832,0,0,1668999,25027,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas214.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1363580688,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1453.246948,0,0,1462996,19698,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc078.crc.nd.edu,8.8.14,550418,unknown,,512,64,256875,888927148,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3191.341797,0,0,5443816,29759,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-rtx6k-011.crc.nd.edu,8.8.14,550418,2.70GHz,Intel(R) Xeon(R) Gold 6226 CPU,19712,24,192572,399295112,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1913.408813,0,0,1838441,30389,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas319.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1337929168,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1876.729736,0,0,1716270,26369,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc095.crc.nd.edu,8.8.14,550418,unknown,,512,64,256875,890257484,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3143.151611,2,0,5432148,29628,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc048.crc.nd.edu,8.8.14,550418,unknown,,512,64,256867,411286028,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2453.308105,0,0,4455963,24167,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy085.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,442692752,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1726.65332,0,0,1682870,25205,Red Hat Enterprise Linux release 8.9 (Ootpa),
d8civy063.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,452843572,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1742.584839,0,0,1658861,25162,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas331.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1336978284,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1876.691772,0,0,1723350,25792,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy124.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,438979975,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1731.509033,0,0,1691020,25076,Red Hat Enterprise Linux release 8.9 (Ootpa),
disc21.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU           E5620,12288,8,31998,1876357812,1000Mb/s,glibc-2.17-326.el7_9.x86_64,true,,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1156.971069,0,0,1765125,16780,Red Hat Enterprise Linux Server release 7.9 (Maipo),
d32cepyc023.crc.nd.edu,8.8.14,550418,unknown,,512,64,256867,426870428,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2438.19043,0,0,4388860,23895,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy149.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,63845,460446464,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1725.498901,0,0,1706134,25294,Red Hat Enterprise Linux release 8.9 (Ootpa),
